Job Title,Company,Location,Skills,Education,Experience,Job Level,Salary
Software Engineer - AI Trainer,DataAnnotation,"Fort Wayne, IN","Writing skills, C#, English, SQL, C++, JavaScript, Software development, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,,Mid-level,From $40 an hour
Software Engineer/ Admin,"Federal Foam Technologies, Inc.","New Richmond, WI","Azure, EDI, Software troubleshooting, DevOps, C#, ERP systems, SSRS, Microsoft Office, SQL, OOP, Process mapping, Data analytics, Organizational skills, Agile, Communication skills, Help desk, SDLC","Bachelor's degree, Bachelor of Arts",3 years,Mid-level,"$94,400 - $102,667 a year"
Embedded Controls Software Engineer - Automotive,Bill Austin and Associates,"Columbus, IN","Statistics, MATLAB, Microsoft Excel, Full-stack development, Engineering, Data analysis skills, Engine controls, Microsoft Office, Algorithms, C++, Emission control systems, C, Embedded software, Simulink, Physics, Automotive diagnostics","Bachelor of Science, Bachelor's degree",3 years,Mid-level,
Software Engineer,Johnson & Johnson,"Santa Clara, CA","CI/CD, Computer science, Computer Science, Bash, OOP, C++, Computer Engineering, Scripting, Software development, Agile, Linux, Unit testing, Python, Shell Scripting, FDA regulations","Master's degree, Bachelor's degree",1 year,Mid-level,"$101,000 - $162,725 a year"
Software Development Engineer 30,Adobe,"San Jose, CA","Computer science, Elasticsearch, Azure, NoSQL, Snowflake, Java, Microservices, AWS, Analysis skills, Machine learning, Cloud development, PostgreSQL, Redis, REST, Software development, Agile, AI, Communication skills, Python, Generative AI, MySQL, SDLC",Bachelor's degree,3 years,Mid-level,"$113,400 - $206,300 a year"
Software Engineer,Amex,"Phoenix, AZ","Spring Boot, CI/CD, Cloud architecture, JUnit, Software deployment, Cucumber, Test automation, Selenium, J2EE, Java, Microservices, SOAP, SQL, Docker, Splunk, REST, Software development, GitHub, APIs, Web services, Unit testing, GraphQL, PL/SQL, Jenkins, Spring, Spring MVC",,3 years,Mid-level,"$85,000 - $150,000 a year"
Sr. Software Quality Engineer w active TS/SCI Poly,Leidos,"Annapolis Junction, MD",,,,,"$112,450 - $203,275 a year"
Junior Developer - Part-time (Vue.js),Teutonic Transportation,"Sharon Hill, PA","RESTful API, DevOps, Git, SQL, AWS, Docker, JavaScript, Redis, Ruby, APIs, Vue.js, Playwright, TypeScript, MySQL",,,Entry level,$50 an hour
Aircraft Software Certification Engineer (FLRAA V-280),Bell Textron Inc.,"Fort Worth, TX",,,,,
Building Automation Engineer,Novo Nordisk,"West Lebanon, NH","Microsoft Powerpoint, Microsoft Word, AutoCAD, Biotechnology, System administration, Microsoft Excel, GAMP, Engineering, Construction, Visio, GMP, Windows, Microsoft Office, Supervising experience, Ethernet, Systems engineering, Network architecture, Communication skills, FDA regulations","Bachelor's degree, Associate's degree",7 years,Senior level,
Software Developer - AI Trainer,DataAnnotation,"Albany, NY","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,,Mid-level,From $40 an hour
Associate Cloud Software Engineer,Lenovo,"Morrisville, NC","Spring Boot, Azure, Computer Science, React, DevOps, Engineering, Data structures, Git, Google Cloud Platform, MongoDB, Java, OOP, AWS, Distributed systems, REST, Angular, Software development, Agile, Web services, Communication skills","Master's degree, Bachelor's degree",Under 1 year,Entry level,
Associate Software Engineer,WEX Inc.,"Portland, ME","CI/CD, Computer science, Cloud infrastructure, Azure, Go, Computer Science, Software Engineering, Kubernetes, Java, AWS, C++, Docker, C, Machine learning, AI, Communication skills, Python",Bachelor's degree,,Entry level,"$68,000 - $90,000 a year"
Software Developer - AI Trainer (Contract),DataAnnotation,"Greensboro, NC",,,,,From $40 an hour
Software Engineer,Adobe,"Lehi, UT","Computer science, Azure, Computer Science, CSS, React, AWS, JavaScript, Front-end development, Communication skills, HTML",Bachelor's degree,3 years,Mid-level,"$113,400 - $206,300 a year"
Software Engineer(Front-End),Disney Entertainment & ESPN Technology,"New York, NY","Computer science, Node.js, React, JavaScript","Bachelor of Science, Bachelor's degree",3 years,Mid-level,"$114,900 - $168,700 a year"
Full Stack Developer- AI Trainer,DataAnnotation,"Bend, OR","Writing skills, C#, English, SQL, C++, JavaScript, Software development, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,,Mid-level,From $40 an hour
Backend Software Engineer - AI Trainer,DataAnnotation,"Joliet, IL","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,,Mid-level,From $40 an hour
Back End Developer- AI Trainer,DataAnnotation,"Boulder, CO","Writing skills, C#, English, SQL, C++, JavaScript, Software development, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,,Mid-level,From $40 an hour
Software Engineer (Frontend) - Early in Career,Splunk,Colorado,"CI/CD, Backbone.js, Computer Science, CSS, Software Engineering, React, Big data, DevOps, Jest, Git, JavaScript, Product management, Splunk, Redux, Agile, TypeScript, Communication skills, jQuery","Master's degree, Bachelor's degree",Under 1 year,Entry level,"$119,200 - $163,900 a year"
Software Developer,Oracle,United States,"Computer science, Cloud infrastructure, Oracle, Computer Science, RESTful API, Data structures, Java, Algorithms, C++, Distributed systems, Scripting, Software development, Python, IaaS, Software architecture","Bachelor of Science, Bachelor's degree",,Entry level,
Software Engineer – Entry Level,"General Dynamics Mission Systems, Inc","Scottsdale, AZ","Software Engineering, Math, Software development, Agile, Debugging",Bachelor's degree,,Entry level,"$82,200 - $84,200 a year"
Software Engineer - Test Engineering (Hybrid/Onsite),Visa,"Foster City, CA","Sales, Visual Studio, Data structures, Mathematics, Java, Bash, Analysis skills, Back-end development, Scripting, Organizational skills, Linux, Python, Shell Scripting",Bachelor's degree,2 years,Mid-level,"$94,000 - $132,950 a year"
Software Engineer,Lowe's,"Charlotte, NC",,,,,"$75,300 - $143,100 a year"
Machine Learning Engineer - Early in Career,Splunk,California,"TensorFlow, Law, Computer Science, Software Engineering, PyTorch, Big data, Research, Machine learning, Distributed systems, Splunk, AI, Communication skills, Python","Master's degree, Bachelor's degree",,Entry level,
Software Engineer,UKG,"Lowell, MA","Jira, CI/CD, Computer science, Azure, Computer Science, JUnit, Big data, DevOps, Test automation, Selenium, Git, Google Cloud Platform, Responsive web design, Java, AWS, Analysis skills, Machine learning, JavaScript, Product management, Software development, GitHub, APIs, Agile, Training & development, AI, Communication skills, Design patterns",Bachelor's degree,2 years,Mid-level,"$86,100 - $123,800 a year"
2025034 Software Engineer,John Deere,"Moline, IL","Spring Boot, CI/CD, Computer science, Computer Science, JUnit, RESTful API, XML, DB2, Software deployment, Test-driven development, Java, SQL, AWS, JPA, REST, Software development, APIs, Scalability, Agile, JSON, Service-oriented architecture, Root cause analysis, Log analysis, Jenkins, GitLab, Communication skills, Data manipulation, Python, Spring, Design patterns",Bachelor's degree,1 year,Mid-level,"$97,000 - $107,000 a year"
Software Engineer,Ford Motor Company,"Dearborn, MI","CI/CD, Law, Computer Science, React, Kubernetes, Google Cloud Platform, Analysis skills, Docker, Machine learning, Terraform, GitHub, Agile, AI, Python, Generative AI",Bachelor's degree,2 years,Mid-level,
Frontend Engineer,Replay,Remote,"React, VersionOne, APIs, UI, Figma, TypeScript, Communication skills",,3 years,Mid-level,
Software Engineer- Java/ Microservices,Lowe's,"Charlotte, NC",,,,,"$75,300 - $143,100 a year"
Software Engineer,Allstate,Illinois,"Spring Boot, CI/CD, Authentication, Management, Gradle, RESTful API, Git, MongoDB, Java, Microservices, Distributed systems, Continuous integration, REST, APIs, Agile, Kafka, Maven, Jenkins, Python, Spring",,3 years,Mid-level,"$66,800 - $120,650 a year"
Frontend Software Engineer - AI Trainer,DataAnnotation,"Arvada, CO",,,,,From $40 an hour
Software Engineer-IT Manufacturing,Ford Motor Company,"Dearborn, MI","Spring Boot, CI/CD, Management, Computer Science, Management Information Systems, RESTful API, XML, Full-stack development, Test-driven development, Java, SOAP, Analysis skills, JavaScript, REST, Computer Engineering, Angular, Software development, GitHub, Agile, IT, Service-oriented architecture, TypeScript, Design patterns",Bachelor's degree,2 years,Mid-level,
Front-End Developer- AI Trainer,DataAnnotation,"Allentown, PA","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,,Mid-level,From $40 an hour
Associate Security Software Engineer,Disney,"Orlando, FL","Computer Science, React, UNIX, Process improvement, Information Systems, Google Cloud Platform, Information security, Bash, AWS, Continuous improvement, JavaScript, PostgreSQL, YAML, Scripting, Organizational skills, Vulnerability management, Front-end development, Linux, JSON, TypeScript, Python, PowerShell, Shell Scripting, GIS",Bachelor's degree,,Mid-level,
"Software Engineer, Macro Middle Office Technology",Point72,"New York, NY","CI/CD, C#, Test-driven development, .NET, SQL, Analysis skills, Software development, Agile, Financial services, Communication skills, SDLC",,3 years,Mid-level,"$200,000 - $250,000 a year"
"Software Engineer, Digital Experience",Tesla,"Fremont, CA","Computer science, Data modeling, Go, Computer Science, Machine learning, Natural language processing, AI, Communication skills, Python",,,Mid-level,"$133,440 - $200,160 a year"
Software Engineer - ASPX,ProFocus,United States,"Visual Basic, Relational databases, SQL, JavaScript, ECMAScript, Agile, jQuery, HTML",,2 years,Mid-level,$55 - $65 an hour
Software Engineer,JPMorganChase,"Chicago, IL","CI/CD, SSO, Computer science, Oracle, Computer Science, UNIX, Git, J2EE, Java, SOAP, SQL, AWS, Splunk, REST, LDAP, Scripting, Organizational skills, Computer Information Systems, Agile, Linux, Unit testing, Maven, Jenkins, Spring, Shell Scripting, Active Directory, Hibernate, Identity & access management, SDLC",Bachelor's degree,2 years,Mid-level,"$128,200 - $155,000 a year"
Software Engineer II (Remote),KLDiscovery,United States,"ASP.NET Core, Computer Science, CSS, Writing skills, C#, Windows, Docker, PostgreSQL, Angular, ISO 27001, Linux, Research data collection, TypeScript, HTML","Bachelor of Science, Bachelor's degree",,Mid-level,"$85,000 - $110,000 a year"
Software Engineer,Expleo,"Rochester, MN","CI/CD, Cloud infrastructure, Azure, Go, Law, Computer Science, Kubernetes, RESTful API, Software deployment, DevOps, C#, Google Cloud Platform, Java, Microservices, Database design, C++, Docker, Machine learning, Terraform, APIs, Root cause analysis, AI, Python",Bachelor's degree,1 year,Mid-level,"$111,000 - $121,000 a year"
Software Development Engineer - Front-end,Adobe,"Lehi, UT","Computer science, React, JavaScript, TypeScript, Communication skills, SDLC",Bachelor's degree,1 year,Mid-level,"$93,200 - $170,600 a year"
Entry Level Software Engineer,Amentum,"Fredericksburg, VA","Jira, DevOps, C#, Employment & labor law, Secret Clearance, Git, C++, Confluence, Software development, Agile, GitLab, SDLC",Bachelor's degree,,Entry level,
Software Developer 1 (Hybrid/Remote Opportunity),Stanford University,"Stanford, CA","Full-stack development, AI",Bachelor's degree,3 years,Mid-level,"$86,180 - $129,259 a year"
Software Engineer,Microsoft,"Mountain View, CA","Computer science, Law, Computer Science, C#, Java, C++, C, Machine learning, JavaScript, Data analytics, Data science, AI, Python",Bachelor's degree,,Mid-level,"$81,900 - $174,600 a year"
Senior Software Engineer - Sustainability,Workiva,Remote,"Spring Boot, Computer science, Kotlin, Dart, Software troubleshooting, Kubernetes, Data structures, Java, OOP, Continuous improvement, Distributed systems, Software development, Agile, Service-oriented architecture, TypeScript, Communication skills, Spring, Debugging",Bachelor's degree,4 years,Mid-level,"$111,000 - $178,000 a year"
Automation Engineer - AI Trainer,DataAnnotation,"Springfield, MA","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,,Mid-level,From $40 an hour
Software Engineer,PayPal,"San Jose, CA","Spring Boot, CI/CD, Computer science, Azure, Node.js, Computer Science, React, Kubernetes, RESTful API, DevOps, Data structures, NoSQL, Git, Google Cloud Platform, Java, Microservices, SQL, OOP, AWS, Docker, Distributed systems, User acceptance testing, Financial services, Integration testing, Spring, Debugging, Hibernate, Design patterns","Master's degree, Bachelor's degree",3 years,Mid-level,"$60,900 - $147,400 a year"
Software Engineering Teaching Assistant,SEO Scholars,"New York, NY","Jira, Computer science, CSS, Data structures, Tutoring, Trello, Working with high schoolers, Algorithms, Bootcamp, JavaScript, SEO, Flask, Python, Teaching, Debugging, HTML","High school diploma or GED, Higher education teaching",1 year,Entry level,$50 an hour
Software Development Advisor,Intone Networks,Remote,,,1 year,Entry level,
IT Cloud Engineer,University of North Carolina at Chapel Hill,"Chapel Hill, NC","CI/CD, Power BI, Cloud infrastructure, Azure, Cloud architecture, AWS, Data analytics, Organizational skills, AI, Data warehouse","Master's degree, Bachelor's degree",1 year,Mid-level,"$74,500 - $126,500 a year"
Cloud Engineer II,Mastercard,"O'Fallon, MO","XML, Load balancing, PaaS, Information security, Software development, APIs, Linux, vSphere, Workday",Bachelor's degree,1 year,Mid-level,"$92,000 - $147,000 a year"
Engineer - Software,JLG,"Greencastle, PA","MATLAB, Computer Science, Engineering, SQL, C++, C, JavaScript, JSON, Communication skills, Python",Bachelor's degree,Under 1 year,Mid-level,"$68,600 - $106,300 a year"
Full Stack Software Engineer,Allstate,United States,"CI/CD, Computer science, Go, React, Full-stack development, Big data, NoSQL, Test-driven development, Responsive web design, .NET, Java, OOP, Supervising experience, JavaScript, Continuous integration, Redux, Ruby, Software development, Python, Spring",Bachelor's degree,,Mid-level,"$62,800 - $114,175 a year"
Software Engineer ll,Hertz,"Seattle, WA","Computer science, Computer Science, Data structures, Communication skills, SDLC","Bachelor of Science, Bachelor's degree",2 years,Mid-level,"$120,000 - $150,000 a year"
